Q1_AgeBracket,Q2_HouseholdSize,Q3_DietStyle,Q4_ExerciseFreq,Q5_EcoPriority,Q6_OrdersPerWeek,Q7_OrderWindows,Q8_AvgSpendAED,Q9_TipPct,Q10_DeliveryRadiusKm,Q11_FavCuisines,Q12_SpiceLevel,Q13_AllergyFlag,Q14_PackagingSustainScore,Q15_TraceabilityInterest,Q16_MealConfiguratorUse,Q17_DynamicPricingOpinion,Q18_ZeroWasteSubscription,Q19_LoyaltyPerk,Q20_FreshnessAlertsValue,Q21_GroupCartUsage,Q22_NetPromoterScore,Q23_ChurnIntent
3,4,1,2,3,3,Breakfast,63.6,2.8,8.0,"Japanese,Mexican,Thai,Other",2,0,4,3,2,1,0,4,2,3,10,2
6,2,2,3,3,1,"Dinner,Late-night",30.17,5.3,3.3,"Japanese,Other,Mediterranean",1,1,2,4,3,3,0,3,3,3,2,3
1,1,1,1,4,6,Dinner,68.75,12.5,6.3,"Other,Japanese,Indian,Mediterranean",2,0,4,5,3,2,2,1,3,2,8,3
3,1,5,4,5,5,"Dinner,Late-night",111.2,8.5,6.1,"Thai,Indian",2,0,4,4,4,2,2,2,2,4,4,5
4,2,5,4,3,3,"Late-night,Lunch",83.42,14.0,7.4,"Japanese,Mediterranean,Indian,Other",1,1,3,4,3,1,0,1,2,4,4,2
3,2,6,2,3,1,Lunch,103.37,11.4,8.8,"Thai,Other",3,0,3,4,3,3,1,1,3,3,5,2
5,1,2,2,2,2,"Dinner,Lunch",157.26,11.6,4.8,"Mexican,Indian,Japanese",1,1,3,4,2,3,1,1,3,3,8,3
3,1,2,1,3,2,"Dinner,Breakfast,Lunch",74.11,7.3,3.8,"Japanese,Mediterranean,Thai",4,0,3,2,3,4,0,2,2,1,5,3
3,2,6,3,3,2,"Breakfast,Dinner",73.46,9.3,7.9,"Thai,Mediterranean",3,1,2,3,4,3,1,2,5,4,2,4
2,1,1,2,3,2,"Lunch,Breakfast",35.59,10.9,8.3,"Mediterranean,Mexican",2,0,2,3,2,1,1,2,2,3,7,5
2,2,1,4,1,2,Late-night,36.46,12.4,6.5,"Other,Mediterranean",2,0,1,2,4,4,2,4,5,1,7,5
5,2,1,1,3,3,Breakfast,138.74,9.1,7.3,Other,4,0,2,3,4,2,0,3,5,1,5,4
3,3,1,1,3,9,"Late-night,Dinner,Lunch",100.25,14.5,3.8,"Japanese,Mexican,Other",2,0,3,3,2,1,1,1,2,4,7,4
5,3,1,1,4,1,"Dinner,Late-night",51.28,15.2,8.9,"Japanese,Mediterranean,Thai,Indian",1,0,5,3,5,2,1,2,5,2,6,3
2,2,2,3,3,6,"Breakfast,Late-night,Lunch",116.61,9.4,6.9,"Mexican,Thai,Other",4,1,3,4,5,5,1,1,4,1,4,5
6,1,1,4,2,2,"Lunch,Late-night,Dinner",192.69,6.1,9.7,Thai,1,0,3,3,4,1,1,2,3,1,7,4
2,2,6,2,4,27,"Breakfast,Lunch,Late-night",387.01,0.0,21.5,Japanese,3,1,5,5,3,2,0,2,2,2,7,3
4,2,6,3,3,5,"Breakfast,Late-night",37.95,14.1,8.4,"Mediterranean,Japanese,Other",3,0,3,4,5,4,2,2,3,1,8,4
3,2,2,1,5,3,"Late-night,Lunch,Breakfast",63.76,2.2,7.3,"Other,Mexican,Mediterranean",2,0,5,4,2,1,2,2,4,4,7,4
2,3,2,2,3,2,"Breakfast,Dinner,Lunch",70.27,8.4,10.1,"Thai,Other",1,0,2,4,4,2,2,3,2,4,6,5
3,4,4,2,3,4,Lunch,62.25,7.6,5.8,"Japanese,Other,Thai,Mexican",3,0,3,3,3,2,1,1,3,1,7,5
3,2,1,4,3,1,Lunch,60.4,15.9,6.2,"Mexican,Thai",1,0,4,4,4,2,0,2,2,1,5,2
3,2,6,4,3,1,"Lunch,Dinner,Late-night",49.08,3.2,7.6,"Thai,Mediterranean,Mexican,Indian",2,0,4,3,3,3,0,2,3,2,6,3
5,2,2,1,3,2,Lunch,41.42,14.3,5.2,"Other,Indian,Japanese",2,1,3,5,3,5,0,1,2,3,4,5
2,4,5,2,3,6,"Breakfast,Late-night",31.51,10.4,6.6,"Mexican,Mediterranean,Other,Thai",4,1,3,3,4,3,1,1,5,1,7,5
3,1,2,1,3,2,Breakfast,88.11,14.0,7.2,Thai,1,1,3,5,5,3,0,2,3,1,8,4
3,1,1,2,3,2,"Late-night,Breakfast,Dinner",75.1,4.7,7.3,"Indian,Thai,Other",2,0,4,4,3,3,0,1,4,3,5,2
4,4,4,3,3,2,"Lunch,Dinner",41.08,2.3,2.6,"Thai,Mexican,Indian,Japanese",2,1,2,5,2,3,0,2,3,3,5,5
4,4,4,4,5,3,"Dinner,Late-night,Lunch",39.1,15.5,5.6,Other,2,0,4,4,5,4,0,3,3,1,4,1
3,2,6,2,2,1,"Late-night,Breakfast",53.23,8.2,5.5,"Indian,Other,Mexican,Thai",3,0,3,2,4,4,1,3,2,5,7,4
6,2,1,1,4,3,Lunch,46.04,10.1,4.4,Mexican,3,0,3,4,2,4,2,3,4,5,3,5
4,2,1,4,4,1,"Dinner,Breakfast",112.11,12.6,4.3,"Mexican,Thai,Indian,Mediterranean",4,0,5,3,4,1,1,4,3,1,9,5
4,2,2,2,4,3,"Breakfast,Late-night",94.7,10.4,5.3,Other,2,0,5,5,3,2,0,2,1,3,10,4
5,3,2,3,3,4,"Breakfast,Late-night,Lunch",41.24,9.8,5.3,Mexican,1,0,2,2,4,3,0,4,2,1,8,2
4,1,1,1,2,2,"Breakfast,Dinner,Late-night",67.7,8.4,9.7,"Thai,Indian,Mexican,Other",2,0,3,3,4,4,0,4,1,5,4,3
6,2,2,2,3,2,"Dinner,Lunch",83.12,9.3,5.3,Thai,2,0,3,3,1,3,0,2,4,1,2,4
5,3,2,1,3,1,"Lunch,Breakfast",118.36,13.6,8.3,"Japanese,Mediterranean,Indian,Mexican",3,0,2,4,4,4,0,1,5,3,5,1
4,2,2,2,2,2,"Lunch,Dinner,Breakfast",31.04,11.3,4.3,"Mediterranean,Japanese,Indian",2,0,1,4,2,3,0,2,4,3,4,3
3,2,1,1,2,2,"Breakfast,Dinner",90.22,18.9,4.4,Japanese,3,0,3,4,3,3,1,3,2,4,9,3
5,2,3,1,3,2,Lunch,60.72,6.1,6.8,"Other,Mediterranean,Japanese,Indian",2,1,4,3,2,4,2,4,5,4,10,5
5,3,1,1,5,2,"Late-night,Breakfast",34.29,15.3,9.6,"Other,Indian,Mexican,Japanese",2,0,4,3,3,3,2,1,1,4,9,4
3,2,2,1,3,2,"Late-night,Dinner",101.18,13.3,6.8,"Other,Mediterranean",4,0,2,3,4,3,0,3,2,3,4,3
3,3,3,1,4,3,Breakfast,53.25,6.2,3.4,Other,3,1,5,3,5,2,1,2,5,1,8,5
3,1,2,3,2,1,"Lunch,Late-night",66.17,4.0,7.1,"Japanese,Mexican,Thai,Mediterranean",2,0,1,5,3,2,2,4,4,2,5,3
3,2,1,1,4,1,Dinner,37.98,18.0,4.1,Other,2,1,3,2,3,4,1,1,2,1,6,4
4,1,6,2,3,5,Late-night,100.34,10.3,5.9,"Mexican,Japanese,Thai,Indian",3,0,3,3,4,4,0,1,3,4,3,3
2,2,1,1,4,5,Breakfast,62.49,11.9,7.7,"Indian,Mediterranean",3,0,4,4,3,4,2,2,3,5,3,4
3,2,1,2,3,6,Late-night,65.83,11.4,5.3,"Mexican,Other,Thai",1,0,4,5,3,5,0,1,3,3,6,4
5,1,1,1,4,3,"Dinner,Late-night",75.55,8.3,6.9,"Thai,Other,Japanese",2,0,3,4,4,2,2,1,4,5,7,3
4,3,5,4,3,1,Breakfast,97.02,13.1,4.3,"Thai,Other,Indian,Japanese",3,0,2,3,2,3,0,1,5,4,4,2
4,2,6,3,4,3,Breakfast,111.61,11.9,6.8,"Thai,Indian",2,0,4,3,3,4,2,1,3,1,6,2
3,4,3,4,4,1,Dinner,83.54,11.6,5.7,"Thai,Mediterranean,Other,Indian",3,0,4,2,2,1,2,1,2,5,6,5
3,2,6,3,2,3,Late-night,22.73,5.6,9.6,Japanese,4,0,2,4,5,3,2,1,5,3,7,5
5,2,2,2,3,3,"Dinner,Late-night,Lunch",88.86,7.9,3.9,"Mediterranean,Japanese",1,0,2,5,3,2,0,4,3,1,5,4
4,1,5,2,3,2,"Dinner,Breakfast",153.13,9.9,5.3,Japanese,1,0,4,3,4,1,1,2,4,5,3,4
3,2,1,1,5,1,"Breakfast,Lunch",64.83,14.0,5.8,"Thai,Other,Indian",3,0,4,4,4,4,2,1,2,1,6,4
3,1,1,1,3,4,"Breakfast,Late-night,Lunch",53.54,11.6,7.7,"Other,Indian",2,1,2,1,2,5,1,3,3,4,8,3
5,2,1,1,2,2,Lunch,59.71,14.5,2.7,"Other,Indian,Mexican",2,0,2,3,3,2,0,4,4,2,5,3
4,1,4,2,4,2,"Breakfast,Lunch",68.43,9.1,4.1,"Other,Thai,Mediterranean,Japanese",3,0,4,3,3,2,2,2,3,4,7,5
4,2,1,1,3,2,"Breakfast,Late-night",194.54,5.5,3.5,"Mediterranean,Japanese,Mexican",4,1,3,4,2,4,0,1,5,2,5,3
3,3,6,4,3,3,"Breakfast,Lunch,Dinner",72.42,8.1,3.2,"Other,Thai",2,1,4,5,3,3,1,3,2,1,6,3
3,3,6,1,3,2,"Late-night,Lunch,Dinner",83.97,10.5,5.6,Other,3,0,2,3,3,4,0,1,3,2,4,3
4,3,5,3,2,3,"Dinner,Lunch,Breakfast",113.22,7.7,4.1,"Mediterranean,Mexican,Indian",4,1,3,5,2,4,0,4,5,1,3,4
2,2,2,1,5,8,Dinner,58.05,4.2,7.2,Other,4,0,5,3,3,3,2,2,4,4,9,5
2,3,5,3,2,4,Breakfast,41.27,11.5,4.8,Indian,2,0,3,3,2,3,1,4,4,3,5,4
2,3,6,4,4,2,"Lunch,Breakfast",65.67,11.3,7.9,"Mediterranean,Thai,Japanese",2,0,3,3,4,4,2,2,3,1,10,4
2,1,1,1,4,2,"Late-night,Dinner,Breakfast",60.16,12.1,6.7,"Mexican,Japanese",2,0,4,4,2,3,1,1,3,5,6,5
4,1,1,2,2,1,"Breakfast,Late-night",34.09,12.7,3.3,"Mediterranean,Other",3,1,3,4,3,5,2,4,2,4,9,5
5,3,2,2,2,1,"Lunch,Dinner",23.15,10.0,9.1,"Japanese,Mediterranean",4,0,3,4,4,2,0,1,4,4,6,4
6,3,6,2,3,4,"Breakfast,Lunch,Dinner",82.78,13.8,5.5,"Other,Indian,Thai",1,1,2,2,4,1,2,3,5,1,9,2
3,4,6,3,3,2,"Late-night,Dinner",54.52,8.6,1.8,"Mediterranean,Japanese,Indian,Mexican",1,0,3,4,2,2,1,2,3,4,7,4
3,2,1,2,4,3,"Breakfast,Lunch",95.84,11.9,10.7,"Japanese,Thai,Other,Mexican",2,0,3,4,5,2,0,4,3,3,10,4
4,2,5,3,3,5,"Dinner,Late-night,Lunch",31.18,10.3,8.2,"Mexican,Mediterranean,Other",1,0,4,3,2,3,0,4,4,2,7,3
2,3,6,3,3,2,"Dinner,Breakfast,Late-night",79.88,11.8,6.4,"Thai,Other",2,0,2,3,3,2,0,1,1,2,7,5
6,3,6,3,3,5,Dinner,82.29,6.4,5.5,Mexican,4,0,4,2,4,4,0,4,3,4,6,2
3,4,1,2,2,3,"Dinner,Breakfast",118.19,9.9,5.6,"Other,Japanese,Mexican,Thai",4,0,1,4,3,1,2,2,5,4,8,5
4,3,2,2,2,3,"Breakfast,Late-night,Lunch",50.3,9.7,5.1,"Japanese,Thai,Mediterranean",1,0,1,4,3,3,1,1,1,3,6,5
4,2,1,2,3,1,"Breakfast,Late-night,Lunch",81.47,9.5,8.0,Mexican,3,0,3,2,2,2,0,2,2,2,8,3
3,1,4,2,3,1,"Dinner,Lunch,Breakfast",75.35,16.0,8.7,"Mediterranean,Mexican,Japanese,Other",1,0,3,5,3,2,0,4,4,1,5,4
3,1,1,1,3,1,Late-night,51.8,12.0,7.2,"Indian,Mexican,Thai,Japanese",3,0,2,4,4,1,0,1,5,3,5,3
2,2,1,1,2,1,Late-night,34.84,0.5,9.9,"Japanese,Mediterranean,Thai",2,1,3,3,3,2,1,2,5,4,7,5
3,1,5,4,2,1,"Dinner,Breakfast,Lunch",42.4,9.2,5.0,"Mediterranean,Indian",1,0,1,4,2,3,0,4,3,1,9,2
3,2,2,2,2,7,"Breakfast,Lunch",56.27,7.4,8.8,"Mexican,Thai,Other",3,0,3,3,3,3,1,2,3,1,9,4
2,2,1,2,2,5,"Breakfast,Dinner",28.23,6.5,4.0,"Thai,Indian,Mediterranean,Mexican",3,0,2,3,5,3,0,2,2,1,4,2
6,3,2,2,4,3,"Breakfast,Late-night,Dinner",107.82,13.8,3.7,"Other,Mexican",1,0,5,5,2,4,0,1,2,3,10,4
3,3,1,1,3,1,"Dinner,Late-night",76.72,5.5,6.5,Japanese,2,0,4,3,1,5,0,2,2,3,6,5
4,2,3,1,4,3,Lunch,59.98,14.8,8.8,Thai,2,0,4,4,3,3,2,2,2,2,7,5
4,1,5,2,4,2,Lunch,37.33,6.7,4.1,"Thai,Indian,Japanese,Mediterranean",4,0,5,2,4,2,0,4,5,1,4,3
4,1,5,3,4,3,Late-night,89.84,8.7,1.7,"Other,Mexican",4,0,5,3,3,4,2,2,5,2,5,4
2,3,6,2,3,3,"Dinner,Breakfast,Late-night",27.43,10.1,3.5,"Japanese,Mexican",2,0,2,3,4,3,1,4,3,1,5,3
4,3,4,2,4,6,"Lunch,Late-night,Dinner",113.85,13.3,1.3,"Other,Mexican,Indian",2,0,3,5,2,2,2,2,2,3,8,4
6,3,3,1,4,1,"Breakfast,Dinner,Lunch",74.13,14.2,6.3,"Thai,Japanese",3,0,3,3,3,3,2,2,4,4,8,4
5,1,2,2,5,3,"Breakfast,Dinner,Late-night",82.96,12.1,4.1,Indian,2,0,4,4,1,3,2,1,3,2,10,4
3,2,2,2,2,2,"Late-night,Dinner,Breakfast",77.36,6.7,1.0,"Indian,Mediterranean,Thai,Mexican",3,1,1,2,3,3,0,2,2,1,10,3
4,1,2,2,4,2,"Dinner,Breakfast",51.8,12.3,5.3,"Thai,Mediterranean",3,0,4,5,4,3,1,3,5,1,8,5
5,1,1,1,3,2,"Dinner,Lunch",46.63,0.0,9.6,"Mexican,Thai",2,0,4,3,3,1,0,1,3,3,10,3
5,1,1,1,2,1,"Breakfast,Lunch,Dinner",47.59,5.4,11.2,"Japanese,Other,Mexican,Mediterranean",4,0,3,2,4,3,0,2,1,1,7,3
2,3,1,1,4,3,"Lunch,Dinner",65.64,4.3,10.1,"Thai,Indian,Mediterranean",2,0,3,4,4,2,1,2,2,4,6,5
5,3,6,4,4,3,"Late-night,Lunch",60.71,5.0,5.2,"Other,Japanese,Thai,Mexican",2,0,3,5,3,3,2,1,4,5,6,4
4,3,4,4,4,7,"Dinner,Lunch,Breakfast",90.05,8.6,3.9,"Mediterranean,Japanese,Other",2,0,3,5,3,1,1,4,3,4,6,3
6,1,6,4,3,4,"Breakfast,Dinner,Lunch",61.45,10.2,4.4,Japanese,3,0,3,5,4,3,0,2,1,2,3,3
3,2,1,1,2,4,"Dinner,Lunch,Late-night",19.11,9.3,5.3,"Japanese,Other",1,0,3,4,3,4,0,4,2,1,3,2
4,2,2,4,3,1,Lunch,38.01,7.3,5.1,"Thai,Mediterranean,Japanese",4,1,4,4,3,3,0,1,1,4,7,4
4,3,1,1,2,1,"Lunch,Dinner",54.0,5.7,7.3,"Other,Thai,Japanese,Mexican",1,1,2,2,5,3,1,1,2,1,5,3
6,2,5,4,4,29,"Lunch,Breakfast,Late-night",209.62,100.0,22.9,"Indian,Mediterranean,Thai,Mexican",1,0,5,4,2,2,1,1,2,3,7,4
3,1,4,4,4,2,"Lunch,Breakfast,Late-night",29.24,12.0,4.1,"Mexican,Indian",2,0,5,4,1,2,1,1,3,3,2,5
5,3,1,2,3,5,"Late-night,Dinner,Breakfast",40.79,5.6,5.6,Indian,1,1,2,2,4,3,0,4,2,1,6,2
5,1,5,2,4,2,"Lunch,Late-night,Breakfast",78.16,3.3,6.6,Other,4,0,4,3,5,4,1,1,4,5,9,4
3,3,5,3,2,3,"Breakfast,Dinner,Late-night",51.31,9.6,5.9,Thai,1,0,1,2,5,2,0,3,2,5,7,3
4,3,3,2,5,1,Late-night,44.25,7.7,9.9,"Mediterranean,Mexican",3,0,4,2,4,3,2,2,2,2,10,4
3,1,2,2,3,1,"Breakfast,Dinner,Lunch",98.74,7.6,6.8,"Mexican,Mediterranean,Japanese",3,0,3,4,2,2,1,1,2,3,9,3
5,3,3,2,4,1,Lunch,61.39,11.3,6.3,"Mediterranean,Indian,Japanese",1,0,3,2,3,4,2,1,4,1,3,3
4,1,2,1,2,4,Dinner,68.18,9.6,3.1,"Mexican,Other,Mediterranean",2,1,3,2,2,3,1,4,2,4,7,3
3,4,5,2,3,3,"Lunch,Late-night,Breakfast",89.67,6.9,6.5,"Other,Thai,Indian,Mexican",2,0,3,3,3,3,1,2,1,1,6,3
3,3,3,1,5,4,Dinner,51.56,14.3,5.4,"Mediterranean,Other,Thai",1,0,4,3,3,3,1,3,4,5,7,4
1,1,1,1,3,4,"Late-night,Dinner",36.03,5.4,5.0,"Indian,Mediterranean,Other,Mexican",1,0,2,4,1,2,0,2,3,2,5,3
2,3,3,2,3,5,Late-night,43.12,8.2,4.7,"Mediterranean,Japanese",2,0,4,3,4,2,2,1,4,5,5,5
3,2,6,4,3,5,"Breakfast,Late-night",103.43,9.0,3.6,Mexican,3,0,4,3,4,3,0,2,5,1,3,2
5,1,2,3,4,3,"Late-night,Dinner",128.23,6.9,9.3,Other,3,0,5,5,3,3,1,1,3,1,5,2
2,3,3,3,5,1,Late-night,40.95,7.7,5.4,"Mexican,Indian,Mediterranean",2,0,5,4,4,2,2,3,5,3,9,4
3,3,1,2,4,3,"Breakfast,Late-night",88.83,8.6,3.4,"Thai,Japanese,Mediterranean,Other",2,0,5,5,3,2,0,4,4,3,4,3
3,2,1,1,3,1,Lunch,59.24,11.3,8.9,"Japanese,Other",2,0,3,3,1,4,0,3,2,3,5,5
5,1,1,1,4,5,Late-night,38.05,10.2,5.4,"Thai,Indian,Japanese",1,0,4,4,3,4,2,1,5,4,8,3
2,4,2,3,4,3,"Dinner,Lunch",34.74,13.6,10.1,"Thai,Other,Japanese",1,0,3,2,2,3,0,3,5,3,6,3
2,2,6,4,1,6,"Dinner,Lunch,Late-night",58.32,13.4,6.1,"Other,Mediterranean,Japanese,Mexican",2,0,2,3,3,2,1,4,2,2,7,4
3,2,2,4,4,4,Lunch,54.72,6.9,7.2,Mediterranean,2,0,4,3,2,3,2,2,5,1,9,5
2,2,1,3,4,2,"Dinner,Late-night,Lunch",64.9,10.9,6.6,Mexican,1,0,5,5,4,2,2,3,3,5,8,5
4,2,3,1,5,3,"Late-night,Lunch,Breakfast",123.79,12.5,6.4,"Japanese,Mexican",1,0,4,4,2,4,2,4,3,1,9,4
4,2,4,3,3,1,"Late-night,Breakfast",72.15,12.5,7.6,"Japanese,Other",2,0,2,2,2,3,0,1,2,2,5,3
4,1,2,2,2,6,Lunch,37.68,7.1,3.5,"Indian,Mexican",2,0,3,3,3,3,0,1,4,4,4,3
2,3,5,3,3,1,"Late-night,Lunch",102.06,11.5,6.1,"Mediterranean,Thai,Japanese,Indian",1,0,3,3,4,2,0,2,4,1,4,1
6,6,3,1,4,1,Lunch,52.81,17.6,7.2,"Other,Japanese,Mexican",2,0,4,4,3,5,0,4,3,4,4,3
3,5,1,1,4,3,"Lunch,Late-night",44.53,8.6,6.4,"Other,Mexican,Indian",3,0,5,3,5,3,1,3,4,1,6,5
4,3,1,1,3,2,Dinner,65.55,0.0,9.0,Thai,1,0,4,5,5,2,1,4,4,3,5,5
4,2,2,1,2,1,"Late-night,Breakfast",37.1,11.6,7.9,"Japanese,Mexican,Other",2,0,2,3,4,5,1,4,4,1,5,3
6,4,1,1,3,1,"Late-night,Breakfast",127.51,13.2,9.7,"Japanese,Indian,Other,Mediterranean",2,0,2,4,3,4,1,1,3,5,8,3
2,4,1,1,3,3,Breakfast,42.94,4.6,3.0,"Mexican,Indian,Other",1,0,3,5,4,2,0,3,3,1,3,3
3,1,4,2,3,1,Breakfast,56.81,10.9,4.1,Japanese,3,0,3,4,2,1,0,1,2,2,1,3
3,2,1,2,3,2,"Dinner,Late-night,Lunch",59.76,4.9,7.1,"Other,Mediterranean,Mexican",1,0,3,1,4,3,0,3,2,1,4,3
3,1,1,1,2,1,"Dinner,Late-night,Lunch",81.91,10.1,4.9,"Other,Japanese,Thai",2,0,3,4,3,3,1,2,5,4,4,5
5,1,3,2,4,1,Dinner,78.25,12.7,7.8,"Japanese,Other",2,1,5,4,3,3,0,1,4,5,10,4
3,2,3,3,3,2,Dinner,62.48,1.6,7.3,Japanese,2,1,2,4,3,3,0,1,4,4,5,5
4,3,1,1,2,3,"Breakfast,Late-night,Lunch",86.1,9.8,3.8,"Japanese,Indian",2,0,2,2,3,3,0,2,3,1,9,4
3,1,1,2,4,2,"Breakfast,Lunch,Late-night",188.73,6.2,5.1,"Mexican,Other,Thai,Mediterranean",3,0,4,3,2,2,2,3,2,4,10,5
4,3,1,3,4,2,"Late-night,Dinner,Lunch",50.18,5.2,3.2,"Other,Mediterranean,Mexican",3,0,3,3,2,4,0,1,5,2,5,3
2,2,6,4,3,6,"Late-night,Dinner",47.25,8.7,4.1,"Indian,Japanese,Mediterranean",3,0,3,4,3,3,0,2,5,1,4,5
3,2,1,3,1,2,"Lunch,Breakfast",81.55,8.1,6.4,"Other,Mexican,Japanese",4,0,1,3,4,4,1,2,2,4,4,2
2,1,1,1,4,1,"Late-night,Dinner",73.23,9.7,6.8,"Mediterranean,Mexican,Indian",2,0,3,5,3,2,2,4,3,5,7,5
3,1,2,4,4,2,"Breakfast,Lunch,Late-night",44.65,12.2,3.7,"Mexican,Thai,Other",2,0,4,5,2,2,2,1,3,1,6,5
2,3,2,1,3,4,Breakfast,69.66,10.1,4.7,"Mexican,Indian,Thai",1,0,4,3,4,3,0,2,5,1,7,4
5,3,1,1,2,1,"Lunch,Late-night,Dinner",48.47,8.0,7.5,"Thai,Japanese,Indian,Mexican",3,0,1,3,4,2,2,2,2,3,7,5
3,4,1,1,3,2,Lunch,80.27,11.6,7.2,"Indian,Thai,Mexican",4,0,4,5,1,5,2,1,3,2,5,5
6,3,1,4,3,1,"Late-night,Lunch,Breakfast",30.18,17.8,3.6,"Indian,Japanese",3,1,3,5,3,3,0,4,3,2,8,2
2,2,4,3,2,5,"Breakfast,Lunch,Late-night",84.0,6.3,3.9,"Japanese,Mediterranean",1,0,1,3,2,2,2,2,4,2,7,3
2,2,1,2,3,2,"Late-night,Lunch,Breakfast",79.84,13.5,4.3,"Mediterranean,Thai,Indian,Japanese",1,0,2,3,5,1,0,2,3,3,7,4
3,2,1,1,4,2,"Breakfast,Dinner,Lunch",95.96,13.7,8.2,"Mediterranean,Other,Mexican",4,0,3,3,1,2,0,4,5,2,6,4
5,3,3,2,4,1,"Dinner,Lunch,Late-night",64.82,16.1,7.3,Mexican,3,0,5,3,4,3,2,1,4,2,5,5
5,3,4,1,4,1,"Lunch,Breakfast",108.18,19.2,2.5,"Other,Mexican",2,0,4,2,3,2,2,1,4,1,9,4
6,2,6,3,4,3,Lunch,111.31,9.6,3.7,"Other,Mediterranean",2,0,4,1,2,2,1,2,4,1,8,5
5,3,1,2,3,1,Late-night,55.76,5.0,3.9,"Indian,Mexican,Mediterranean",2,0,4,3,5,3,0,1,3,2,6,2
6,1,6,3,1,1,Lunch,32.97,12.0,4.7,Mexican,3,1,1,4,3,3,2,4,3,1,8,5
2,1,5,1,3,2,"Late-night,Breakfast",55.46,7.9,4.7,"Thai,Mexican,Japanese,Indian",4,0,2,3,2,3,1,3,3,1,5,5
3,4,4,2,5,1,"Dinner,Late-night,Breakfast",118.46,7.2,4.6,"Mediterranean,Mexican,Japanese,Other",3,0,5,5,3,3,0,1,3,3,5,1
2,1,1,1,3,2,Late-night,32.69,13.0,7.4,Other,1,1,2,2,3,2,1,2,4,3,9,3
4,3,6,4,5,1,"Dinner,Late-night",91.19,12.5,6.4,Thai,2,1,5,4,4,2,2,1,3,1,7,4
2,4,3,4,3,4,"Late-night,Lunch,Dinner",40.39,13.5,7.0,"Mediterranean,Mexican,Other,Indian",1,0,4,5,3,1,1,3,3,1,9,5
4,2,1,2,3,6,"Late-night,Breakfast",78.18,18.6,3.6,Mexican,1,0,4,2,5,5,1,1,3,4,5,3
2,1,3,3,5,3,Lunch,57.34,10.9,1.9,Mediterranean,1,0,5,3,3,2,2,3,3,4,6,5
3,1,1,2,3,1,"Late-night,Breakfast",48.63,9.1,2.5,Other,3,0,3,2,2,2,1,4,2,2,7,3
2,3,6,3,4,1,"Late-night,Dinner,Breakfast",57.74,7.0,4.2,"Thai,Indian,Mexican",3,0,4,4,4,3,2,4,2,4,6,5
3,1,3,2,5,1,"Dinner,Late-night",50.92,4.6,5.8,"Other,Mexican",1,0,5,3,4,2,1,1,2,2,6,3
3,2,2,2,3,1,"Lunch,Breakfast,Dinner",39.67,8.7,4.3,"Mediterranean,Thai,Indian,Mexican",3,0,4,4,4,1,0,2,5,5,5,1
4,3,2,1,3,2,"Dinner,Lunch,Breakfast",54.11,11.1,3.8,"Other,Thai,Indian",2,0,4,4,5,3,1,2,4,3,4,3
3,4,4,1,5,3,"Lunch,Late-night",74.24,14.7,9.4,Japanese,2,1,4,4,4,5,2,4,3,1,5,5
5,4,2,2,5,5,"Dinner,Lunch,Breakfast",32.99,7.9,5.4,"Japanese,Indian",2,0,5,3,1,3,0,2,3,5,5,3
5,2,2,4,4,2,Lunch,47.79,11.9,3.6,"Other,Japanese,Mediterranean",1,0,5,3,3,3,0,1,3,1,7,3
2,3,3,3,3,1,"Breakfast,Late-night,Lunch",60.5,10.4,10.0,"Japanese,Indian",3,0,4,3,2,2,0,1,4,3,5,4
6,2,1,1,2,2,"Dinner,Late-night",28.03,10.7,4.8,"Indian,Mediterranean,Japanese",4,1,1,2,2,2,0,1,5,2,10,4
3,2,1,1,3,2,"Lunch,Breakfast",60.76,14.3,6.9,"Mexican,Mediterranean,Japanese,Thai",2,0,3,4,3,5,0,2,2,4,3,2
4,1,1,2,4,1,"Late-night,Breakfast,Lunch",194.73,16.7,6.4,"Thai,Mexican,Mediterranean,Indian",1,1,3,5,2,4,1,1,3,1,9,4
5,4,2,3,2,4,"Breakfast,Lunch,Late-night",78.41,12.5,5.2,"Indian,Japanese",2,0,3,3,4,3,1,1,3,5,4,4
1,2,2,1,3,4,"Lunch,Breakfast",25.07,12.4,5.2,"Mediterranean,Japanese,Mexican",3,0,2,1,3,2,1,2,2,4,6,4
4,4,6,2,3,2,"Lunch,Dinner",42.92,12.6,7.3,"Mediterranean,Mexican,Other",2,0,2,4,5,3,0,1,4,4,4,4
3,3,1,1,3,1,Late-night,106.88,13.1,9.9,"Japanese,Other",2,0,3,3,4,3,1,4,3,1,4,4
5,1,1,2,5,2,"Breakfast,Lunch,Dinner",71.76,12.8,6.1,"Other,Mediterranean,Thai,Mexican",3,1,5,4,5,5,2,3,3,1,9,5
6,1,2,1,3,3,"Late-night,Lunch,Dinner",35.13,9.6,9.9,"Other,Japanese,Thai,Indian",3,0,4,4,3,3,1,4,3,3,5,5
3,2,3,3,5,4,Breakfast,26.51,12.4,3.7,"Japanese,Mexican,Other,Indian",2,0,5,3,4,1,2,1,3,4,4,5
2,2,1,4,3,6,"Breakfast,Dinner",37.66,11.3,8.5,"Other,Japanese,Indian",1,0,3,5,3,2,0,1,3,1,6,4
3,3,1,1,3,2,Late-night,61.59,7.5,7.1,"Other,Indian,Mediterranean",2,0,4,3,5,3,2,2,3,2,6,5
